anime_id,name,genre,type,episodes,rating,members,images,videos
22851,Apo Apo World: Giant Baba 90-bun 1-hon Shoubu,"Comedy, Sports",Movie,1,5.14,72,Unknow,Unknow
34249,Aqua Kids,"Adventure, Kids",TV,26,6.5,24,Unknow,Unknow
25089,Araiguma Rascal Specials,"Drama, Slice of Life",Special,2,5.67,101,Unknow,Unknow
29791,Are wa Dare?,Kids,Movie,1,4.58,114,Unknow,Unknow
33232,Area 88 Movie,"Action, Adventure, Drama, Military, Romance",Movie,1,7.18,210,Unknow,Unknow
7633,Ari no Seikatsu,Fantasy,Movie,1,4.4,138,Unknow,Unknow
21761,Ari to Hato,Kids,Movie,1,7.6,79,Unknow,Unknow
21763,Ari to Hato (1953),Kids,Movie,1,7.6,72,Unknow,Unknow
21765,Ari to Hato (1959),Kids,Movie,1,4.74,91,Unknow,Unknow
33342,Ari to Kirigirisu,"Kids, Music",Movie,1,3,42,Unknow,Unknow
22271,Aries: Shinwa no Seizakyuu,"Fantasy, Romance, Shoujo, Supernatural",OVA,1,5.2,112,Unknow,Unknow
24809,Arigatou Kumanofu,Comedy,ONA,11,4,69,Unknow,Unknow
16261,Arisa☆Good Luck,"Action, Comedy",OVA,1,5.76,198,Unknow,Unknow
33044,Asa da yo! Kaishain,Comedy,TV,Unknown,4.33,177,Unknow,Unknow
6630,Asari-chan: Ai no Marchen Shoujo,"Adventure, Shoujo, Slice of Life",Movie,1,6.48,170,Unknow,Unknow
32255,Ashita Kirarin,"Drama, Kids",OVA,1,6.45,59,Unknow,Unknow
13947,Ashita no Eleventachi,Sports,Special,1,6.05,154,Unknow,Unknow
23031,Ashita no Kibou: Kanashimi yo Arigatou - Takae Tsuneo Monogatari,"Drama, Slice of Life",Movie,1,6.33,124,Unknow,Unknow
31693,Ashita Tenki ni Naare Omake,Sports,OVA,1,4.09,50,Unknow,Unknow
21553,Asobo Toy-chan,Kids,TV,53,6.14,63,Unknow,Unknow
28091,Asu wo Tsukutta Otoko: Tanabe Sakurou to Biwako Sosui,Historical,Movie,1,6.75,85,Unknow,Unknow
9796,Atashin&#039;chi 3D Movie: Jounetsu no Chou Chounouryoku Haha Dai Bousou,Comedy,Movie,1,6,196,Unknow,Unknow
23523,Aterui,"Action, Fantasy, Historical",Movie,1,4.4,105,Unknow,Unknow
30152,au x Rope,"Comedy, Slice of Life",ONA,3,3.67,67,Unknow,Unknow
31730,Audition,Music,Movie,1,6,78,Unknow,Unknow
20975,Aura Battler Dunbine Memorial,"Adventure, Mecha, Sci-Fi",Special,3,5.63,219,Unknow,Unknow
7715,Auto Mommy,Fantasy,Movie,1,5.12,173,Unknow,Unknow
24785,Awate Tokoya,Music,Music,1,3.7,92,Unknow,Unknow
12951,AWOL,"Action, Military, Sci-Fi, Space",TV,12,5.33,293,Unknow,Unknow
28567,Azarashi Tama-chan no Hi no Youjin,"Drama, Kids, Super Power",OVA,1,5.75,46,Unknow,Unknow
22247,Azumi Mamma★Mia,"Comedy, Kids",TV,60,5.6,101,Unknow,Unknow
29708,Üks Uks,Dementia,Movie,1,6.17,66,Unknow,Unknow
30519,Ba La La Xiao Mo Xian Zhi: Caihong Xin Shi,"Comedy, Magic, Shoujo",TV,36,6.28,355,Unknow,Unknow
30156,Ba La La Xiao Mo Xian Zhi: Meng Huan Xuan Lu,"Comedy, Magic, Shoujo",TV,52,5.91,497,Unknow,Unknow
31965,Ba La La Xiao Mo Xian Zhi: Qiji Wubu,"Comedy, Magic, Shoujo",TV,52,4.77,141,Unknow,Unknow
25963,Backkom Meogeujan Yeohaeng,"Adventure, Comedy, Kids, Magic",Movie,1,5.71,100,Unknow,Unknow
26013,Backkom Mission Impossible,"Comedy, Kids, Parody",ONA,2,6.11,97,Unknow,Unknow
26017,Backkom Specials,"Comedy, Kids, Super Power",ONA,8,6.23,93,Unknow,Unknow
15787,Backstage Idol Story,Music,TV,8,5.55,292,Unknow,Unknow
22565,Bad Badtz-Maru no Ari to Kirigirisu,"Fantasy, Kids",OVA,1,5.5,99,Unknow,Unknow
22451,Bad Badtz-Maru no Ookami ga Kita!,"Fantasy, Kids",OVA,1,5.7,116,Unknow,Unknow
17479,Bad Badtz-Maru no Ore no Pochi wa Sekaiichi,Kids,Movie,1,5.73,109,Unknow,Unknow
30124,Bad Badtz-Maru no Ore wa Yuutousei,"Comedy, Kids",OVA,1,4.86,52,Unknow,Unknow
30125,Bad Badtz-Maru no Otoko Dokyou no Omoiyari,Comedy,OVA,1,4.89,56,Unknow,Unknow
20383,Baka Mukashibanashi Movie: Jijii Wars,"Comedy, Fantasy, Historical",Movie,1,5.19,111,Unknow,Unknow
24373,Bakabon Osomatsu no Karee wo Tazunete Sansenri,Comedy,Special,1,6.58,173,Unknow,Unknow
33566,Baki,"Action, Martial Arts, Shounen",OVA,Unknown,8.27,1448,Unknow,Unknow
33708,Baku Tech! Bakugan Gachi: Tokubetsu-hen,"Action, Game, Shounen",ONA,1,5.93,111,Unknow,Unknow
9284,Bakuhatsu Gorou,"Comedy, Sports",TV,26,5.74,176,Unknow,Unknow
18227,Bakujuu Gasshin Ziguru Hazeru,"Action, Mecha",TV,6,5.78,244,Unknow,Unknow
13553,Bakusou Circuit Roman Twin,Sports,OVA,1,6,135,Unknow,Unknow
30249,Balgwanghaneun Hyeondaesa,Drama,Movie,1,6.57,195,Unknow,Unknow
30093,Ball yo Doko e Yuku,Comedy,ONA,1,3.89,114,Unknow,Unknow
24875,Barnacle Lou,Kids,TV,52,6.33,61,Unknow,Unknow
30989,Bary-san no Imabari-ben Kouza,Comedy,TV,Unknown,4.79,298,Unknow,Unknow
31662,Bary-san x Gospe Rats: Tonde Bary Bary Monogatari,Music,Music,1,4.67,58,Unknow,Unknow
16514,Batsu &amp; Terry,"Comedy, Drama, School, Shounen, Sports",Movie,1,6.19,152,Unknow,Unknow
32089,Battle Spirits Shinnen Special,"Action, Game, Kids",Special,1,6.29,109,Unknow,Unknow
29359,Bazar dé Gozarre,Comedy,Special,33,4.67,58,Unknow,Unknow
24087,Be-Bop Kaizokuban,"Comedy, School, Seinen",OVA,3,5.76,162,Unknow,Unknow
29351,Beanuts,"Comedy, Kids",Special,2,4.5,46,Unknow,Unknow
29897,Beer Mukashi Mukashi,Historical,Movie,1,5.29,85,Unknow,Unknow
29710,Believe in It,Dementia,Movie,1,4.8,57,Unknow,Unknow
17687,Bemubemu Hunter Kotengu Tenmaru,"Adventure, Fantasy",TV,19,6.67,107,Unknow,Unknow
19547,Beompeoking Jaepeo,"Action, Cars",TV,26,4.85,91,Unknow,Unknow
30984,Bero-dashi Chonma,"Historical, Kids",OVA,1,7.25,35,Unknow,Unknow
33940,Best Care Group,"Drama, Slice of Life",ONA,3,5.19,38,Unknow,Unknow
33550,Bic Contact X Mameshiba Collab CM,Comedy,Special,1,4.81,112,Unknow,Unknow
9955,Big Mouth Do Do,"Kids, Slice of Life",TV,52,6.54,115,Unknow,Unknow
9613,Big X,"Action, Historical, Sci-Fi, Shounen",TV,59,6.46,254,Unknow,Unknow
30839,Big X Episode 0,"Action, Historical, Sci-Fi, Shounen",Special,1,5.7,55,Unknow,Unknow
33712,Bikini Warriors OVA,"Comedy, Ecchi, Fantasy, Parody",OVA,2,5.33,3404,Unknow,Unknow
3909,Bikkuriman,"Comedy, Fantasy",TV,75,6.68,250,Unknow,Unknow
5478,Bikkuriman 2000,"Adventure, Fantasy, Kids",TV,68,6.1,153,Unknow,Unknow
10203,Bikkuriman: Daiichiji Seima Taisen,"Action, Adventure, Kids",Movie,1,5.71,109,Unknow,Unknow
10200,Bikkuriman: Moen Zone no Himitsu,"Action, Adventure, Kids",Movie,1,5.42,108,Unknow,Unknow
29373,Bip to Bap,"Adventure, Kids",TV,4,4.2,46,Unknow,Unknow
8520,Biriken,"Comedy, Kids",TV,32,5.22,102,Unknow,Unknow
8521,Biriken Nandemo Shoukai,"Comedy, Kids",TV,22,4.77,96,Unknow,Unknow
9812,Bit the Cupid,Comedy,TV,48,6,109,Unknow,Unknow
33950,Black Clover,"Action, Comedy, Fantasy, Magic, Shounen",Special,1,8.6,2247,Unknow,Unknow
29764,Blend,,Movie,1,3.89,90,Unknow,Unknow
24793,Bloody Bunny,Comedy,TV,26,5.26,170,Unknow,Unknow
4680,Bocchan,Historical,Special,1,6.17,317,Unknow,Unknow
29886,Bogeul Bogeul Bomulseon,"Adventure, Fantasy",Movie,1,6.33,63,Unknow,Unknow
23731,"Boku datte, Kirei ni Shitainda",Kids,OVA,1,4,54,Unknow,Unknow
31003,Boku no Aozora,"Drama, Kids",OVA,1,8.5,44,Unknow,Unknow
20207,Boku no Boukuugou,"Drama, Historical, Kids",Special,1,7.14,154,Unknow,Unknow
26291,Boku no Diet Daisakusen,"Drama, Kids",OVA,1,5.75,52,Unknow,Unknow
20189,Boku no Son Gokuu,"Adventure, Fantasy, Kids",Movie,1,5.79,186,Unknow,Unknow
26101,Boku to Gaku: Ano Natsu no Monogatari,"Drama, Historical, Kids",OVA,1,7.2,96,Unknow,Unknow
32859,Boku wa Kimi wo Warawanai,Music,Music,1,5.4,80,Unknow,Unknow
33523,Boku wa Koko de Ikiteiku,"Kids, Music",Music,1,6.56,51,Unknow,Unknow
24791,Boku wa Ou-sama,Kids,OVA,4,6.43,58,Unknow,Unknow
18191,Boku wa Ou-sama (TV),Kids,TV,12,6.4,141,Unknow,Unknow
24795,Boku wa Ou-sama (TV) Special,Kids,Special,1,6.89,53,Unknow,Unknow
28551,Boku wa Sugu ni Nigetanda: Higashi Nihon Daishinsai kara Mananda Koto,"Drama, Kids",OVA,1,7.67,49,Unknow,Unknow
31882,Bokura Machi Bouzu!,"Kids, Music",Music,1,4.89,45,Unknow,Unknow
20109,Bokura Mangaka: Tokiwasou Monogatari,"Comedy, Slice of Life",Special,1,7.31,137,Unknow,Unknow
6568,Bokura no Saibanin Monogatari,School,ONA,1,4.93,214,Unknow,Unknow
18731,Bokutachi no Peace River,"Adventure, Drama, Kids, Supernatural",OVA,1,5.38,82,Unknow,Unknow
8416,Bonobono,Comedy,Movie,1,6.81,148,Unknow,Unknow
8417,Bonobono (TV) Specials,Comedy,Special,9,5.8,120,Unknow,Unknow
8403,Bonobono: Kumomo no Ki no Koto,Drama,Movie,1,6,137,Unknow,Unknow
30892,Boo Boo Boy,"Cars, Kids",TV,26,4.73,128,Unknow,Unknow
12371,Bosco no Mori no Nakama-tachi,"Adventure, Fantasy",Special,1,5.55,113,Unknow,Unknow
8184,Bouken Gabotenjima,Adventure,TV,39,6.58,140,Unknow,Unknow
8183,Bouken Korobokkuru,Adventure,TV,26,6.58,171,Unknow,Unknow
8182,Bouken Shounen Shadar,"Adventure, Horror",TV,156,6.65,184,Unknow,Unknow
3637,Bouken Yuuki Pluster World,"Sci-Fi, Shounen",TV,52,6.32,295,Unknow,Unknow
28983,Bouken-tachi Gamba to Nanbiki no Nakama,"Adventure, Kids",Movie,1,6.71,95,Unknow,Unknow
33273,Bouningen Weekend,Slice of Life,ONA,20,4.87,68,Unknow,Unknow
9343,Bousou Sengokushi,Action,OVA,2,5.71,156,Unknow,Unknow
31258,Box,Dementia,Movie,1,3.61,98,Unknow,Unknow
10435,Boyfriend,"Romance, Shoujo, Sports",Special,1,5.68,243,Unknow,Unknow
10044,Brave Fire S0.9,"Mecha, Sci-Fi",Special,1,5.88,144,Unknow,Unknow
6447,Break-Age,"Adventure, Mecha, Sci-Fi, Shounen",OVA,1,5.62,232,Unknow,Unknow
29467,Bubaga,"Adventure, Kids",TV,8,7.6,48,Unknow,Unknow
9665,Bucchigiri,Sports,OVA,4,6.13,159,Unknow,Unknow
9540,Bucket de Gohan,Comedy,TV,20,7.13,119,Unknow,Unknow
30202,Bucket no Ana,Music,Music,1,4.13,57,Unknow,Unknow
10210,Bug tte Honey,"Adventure, Comedy",TV,51,6.3,146,Unknow,Unknow
31868,Bug tte Honey: Megarom Shoujo Mai 4622,"Adventure, Comedy",Movie,1,6,58,Unknow,Unknow
16786,Bulsajo Robot Phoenix King,"Action, Mecha, Shounen, Space",Movie,1,3.11,133,Unknow,Unknow
24881,Bunbuku Chagama,Kids,Movie,1,7.1,88,Unknow,Unknow
29921,Bunbuku Chagama (1958),,Movie,1,5.52,86,Unknow,Unknow
32760,Bungaku Shounen no Yuuutsu,"Drama, Music",Music,1,6.3,37,Unknow,Unknow
23611,Bunna yo Ki kara Orite Koi,"Adventure, Kids",Movie,1,6.25,53,Unknow,Unknow
29743,Buonomo,Slice of Life,ONA,13,6,48,Unknow,Unknow
9177,Burning Blood,"Shounen, Sports",OVA,3,6.33,257,Unknow,Unknow
10245,Burning Village,"Fantasy, Horror",OVA,10,5.83,108,Unknow,Unknow
32237,Burutabu-chan,"Comedy, Fantasy, Magic",TV,Unknown,5,37,Unknow,Unknow
29742,Butazuka,Slice of Life,ONA,13,5.2,44,Unknow,Unknow
6671,Byeolnala Samchongsa,"Adventure, Sci-Fi",Movie,1,5.07,151,Unknow,Unknow
9447,Byulbyul Iyagi 2,"Drama, Psychological",Movie,6,5.86,122,Unknow,Unknow
33863,Cakes,Comedy,ONA,Unknown,2.58,56,Unknow,Unknow
32738,Calbee Hitokuchi Gekijou,"Comedy, Slice of Life",Special,18,4.38,46,Unknow,Unknow
27915,Captain,"Shounen, Sports",Special,1,6.44,93,Unknow,Unknow
9905,Captain (TV),"Shounen, Sports",TV,26,6.46,208,Unknow,Unknow
18759,Captain the Movie,"Shounen, Sports",Movie,1,6.41,106,Unknow,Unknow
23721,Carino Coni,"Fantasy, Kids",TV,26,6.93,99,Unknow,Unknow
32345,Celebration and Chorale,Music,Movie,1,5.28,93,Unknow,Unknow
33344,Cello Hiki no Gauche,"Fantasy, Kids, Music",Movie,1,4.21,72,Unknow,Unknow
26303,Cello Hiki no Gauche (OVA),"Drama, Fantasy, Music",OVA,1,5.88,163,Unknow,Unknow
33728,Chain Chronicle: Haecceitas no Hikari Part 1,"Action, Adventure, Fantasy, Magic, Shounen",Movie,1,6.67,5589,Unknow,Unknow
18071,Chalk-iro no People,"Romance, Seinen",OVA,1,5.29,92,Unknow,Unknow
7803,Challenge Ichinensei de Kakkoii Ichinensei ni Henshin!,Kids,OVA,1,5.86,176,Unknow,Unknow
23185,Chamebou Kuukijuu no Maki,Comedy,Movie,1,8.4,66,Unknow,Unknow
23187,Chamebou Shin Gachou: Nomi Fuufu Shikaeshi no Maki,Comedy,Movie,1,6,72,Unknow,Unknow
30267,Chan Shuo A Kuan,"Comedy, Slice of Life",Movie,1,5.5,41,Unknow,Unknow
29655,Chanda Gou,,Movie,1,4.42,91,Unknow,Unknow
21025,Chang,"Drama, Military, Thriller",Movie,1,6.33,248,Unknow,Unknow
29821,Channel 5.5,"Comedy, Parody",ONA,4,5.32,196,Unknow,Unknow
29861,Channel 5.5 3rd Season Prologue,Comedy,ONA,1,4.91,155,Unknow,Unknow
29820,Channel 5.5 4th Season,"Comedy, Parody",ONA,4,5.13,191,Unknow,Unknow
29862,Channel 5.5 4th Season Prologue,Comedy,ONA,1,4.81,157,Unknow,Unknow
29860,Channel 5.5 Prologue: Shin Bangumi Start!,Comedy,ONA,1,4.71,135,Unknow,Unknow
33703,Chao Shen Youxi,"Action, Fantasy, Game",ONA,25,6.5,34,Unknow,Unknow
30959,Charamaru-kun to Dokumaru-kun,"Kids, Super Power",OVA,1,7.4,36,Unknow,Unknow
30228,Chel-in sacheon-wang,"Action, Sci-Fi",Movie,1,4.43,47,Unknow,Unknow
9868,Chengyu Donghua Lang,"Historical, Kids",TV,180,6.04,144,Unknow,Unknow
16558,Cheol-in 007,"Action, Mecha, Sci-Fi",Movie,1,4.27,101,Unknow,Unknow
17893,Cheonbangjichuk Hani,"Comedy, Drama, School, Sports",TV,13,6.78,149,Unknow,Unknow
18271,Cheorin Samchongsa,"Action, Mecha, Sci-Fi, Shounen, Space",Movie,1,4,114,Unknow,Unknow
26237,Cherry Blossom,"Drama, Kids",OVA,1,5.5,66,Unknow,Unknow
9903,"Chi Dor Dor, Chi Dor Dor",Kids,TV,15,5.77,87,Unknow,Unknow
8025,Chi-Sui Maru,Comedy,TV,41,5.63,185,Unknow,Unknow
11733,Chi-Sui Maru 2nd Season,Comedy,TV,34,5.08,114,Unknow,Unknow
11731,Chi-Sui Maru Specials,Comedy,Special,2,5.33,94,Unknow,Unknow
31202,Chibi Maruko-chan Movie: Italia kara Kita Shounen,"Comedy, Kids, School, Slice of Life",Movie,1,6.8,206,Unknow,Unknow
27855,Chibi Neko Chobi/Chibi Neko Kobi to Tomodachi,Kids,OVA,1,5.71,57,Unknow,Unknow
17657,Chibi Neko Tomu no Daibouken: Chikyuu wo Sukue! Nakama-tachi,"Adventure, Kids",Special,1,6.4,76,Unknow,Unknow
8501,Chibikko Kaijuu Yadamon,"Comedy, Kids, Supernatural",TV,26,6.36,133,Unknow,Unknow
24923,Chibikko Kamu no Bouken,"Adventure, Kids",Movie,1,7.25,55,Unknow,Unknow
29947,Chibikuro Sambo no Tora Taiji,Kids,Movie,1,5.8,57,Unknow,Unknow
29948,Chibikuro Sambo to Futago no Otouto,Kids,Movie,1,6,54,Unknow,Unknow
32417,Chibinacs,Comedy,TV,25,5.5,39,Unknow,Unknow
32418,Chibinacs 2.0,Comedy,TV,25,4.33,36,Unknow,Unknow
32419,Chibinacs 3,Comedy,TV,25,4.43,36,Unknow,Unknow
33862,Chichi Kaeru,Drama,ONA,1,4.56,41,Unknow,Unknow
31129,Chichi to Ko,Drama,Special,1,6,45,Unknow,Unknow
33859,Chicken Papa,Comedy,ONA,1,3,45,Unknow,Unknow
9383,Chie-chan Funsenki: Jarinko Chie,"Comedy, Drama, Slice of Life",TV,39,7.83,147,Unknow,Unknow
31236,Chieri to Cherry,"Adventure, Fantasy, Shoujo",Movie,1,6,180,Unknow,Unknow
30060,Chii Jiaan Chuaanqii,"Action, Adventure, Fantasy",TV,26,5.33,56,Unknow,Unknow
33831,Chii-chan no Kageokuri,"Drama, Historical",OVA,1,4.5,25,Unknow,Unknow
29385,Chii-chan to Hige Ojisan,"Kids, Slice of Life",TV,10,5.8,49,Unknow,Unknow
24883,Chiisai Sensuikan ni Koi wo Shita Dekasugiru Kujira no Hanashi,"Fantasy, Kids, Military",Special,1,7.2,65,Unknow,Unknow
29792,Chiisana Itsutsu no Ohanashi,Kids,Movie,1,4.78,93,Unknow,Unknow
30164,Chiisana Kinomi,"Kids, Music",Music,1,4.42,86,Unknow,Unknow
25033,Chiisana Koi no Monogatari: Chichi to Sally Hatsukoi no Shiki,"Romance, Shoujo, Slice of Life",Special,1,7,84,Unknow,Unknow
24269,Chiisana Kyojin Microman: Daigekisen! Microman vs. Saikyou Senshi Gorgon,"Action, Adventure, Mecha, Sci-Fi, Shounen, Super Power",Movie,1,4.69,93,Unknow,Unknow
19177,Chiisana Love Letter: Mariko to Nemunoki no Kodomo-tachi,"Drama, Music, School",Special,1,5.57,90,Unknow,Unknow
29135,Chiisana Teien,"Adventure, Fantasy",Movie,1,5.91,151,Unknow,Unknow
29793,Chikara Bashi,Kids,Movie,1,4.59,103,Unknow,Unknow
7354,Chikara to Onna no Yo no Naka,Historical,Movie,1,5.31,175,Unknow,Unknow
22755,Chikasugi Idol Akae-chan,"Comedy, Game, Parody",TV,12,4.28,112,Unknow,Unknow
16303,Chikkun Takkun,"Comedy, Sci-Fi",TV,23,6,103,Unknow,Unknow
8563,Chikyuu Monogatari Telepath 2500,"Adventure, Drama, Sci-Fi",Movie,1,5.52,254,Unknow,Unknow
14623,Chikyuu SOS Sore Ike Kororin,"Action, Comedy, Kids, Sci-Fi",TV,26,5.78,87,Unknow,Unknow
30634,Chikyuu wo Mitsumete,"Sci-Fi, Space",Movie,1,5.2,70,Unknow,Unknow
17457,Chingou Muchabee,"Adventure, Comedy",TV,26,6.75,80,Unknow,Unknow
5908,Chinpui,Comedy,TV,56,6.15,222,Unknow,Unknow
10039,Chinpui Specials,Comedy,Special,2,5.7,87,Unknow,Unknow
10040,Chinpui: Eri-sama Katsudou Daishashin,Comedy,Movie,1,6,107,Unknow,Unknow
6687,Chinyuuki: Tarou to Yukai na Nakama-tachi,Comedy,OVA,3,6,186,Unknow,Unknow
17689,Chironup no Kitsune,Drama,Movie,1,7.48,196,Unknow,Unknow
33262,Chobitto Zukan,"Fantasy, Kids",TV,52,4.5,63,Unknow,Unknow
33526,Choco to Watashi,"Kids, Music",Music,1,6,40,Unknow,Unknow
31246,Choegang Habche: Mix Master,"Adventure, Fantasy",TV,39,6.79,168,Unknow,Unknow
31211,Choegang Top Plate,"Action, Comedy, Kids, Sports",TV,26,7.2,86,Unknow,Unknow
16041,Chogattai Majutsu Robot Ginguiser Specials,"Adventure, Mecha, Sci-Fi",Special,2,5.77,111,Unknow,Unknow
23191,Chokin no Susume,Comedy,Movie,1,6,71,Unknow,Unknow
34259,Chotto Ugoku!? &quot;Futeneko&quot;,Comedy,OVA,1,6,17,Unknow,Unknow
31749,Chou Kidougai-ku: Kashiwa-no-Ha,Mecha,ONA,3,4.86,475,Unknow,Unknow
6636,Chou Kousoku Galvion,"Action, Mecha, Military, Police",TV,22,6.32,364,Unknow,Unknow
21433,Chou Zenmairobo: Patrasche,"Comedy, Historical, Mecha, Parody, Sci-Fi",TV,13,4.52,178,Unknow,Unknow
21545,Choubakumatsu Shounen Seiki Takamaru,"Action, Comedy, Fantasy",OVA,2,6.44,92,Unknow,Unknow
23511,Choubakuretsu Ijigen Menko Battle: Gigant Shooter Tsukasa,"Action, Comedy, Game, Kids",TV,32,5.72,162,Unknow,Unknow
32218,Choujikuu Seiki Orguss Memorial,"Action, Adventure, Mecha, Romance, Sci-Fi, Shounen",OVA,2,6.43,64,Unknow,Unknow
17002,Choujuu Kishin Dancougar: Juusenki-tai Songs,"Action, Mecha, Sci-Fi, Shounen",OVA,1,6,143,Unknow,Unknow
30571,Chouon Senshi Borgman: Madnight☆Gigs!,"Action, Demons, Music, Sci-Fi, Shounen",OVA,1,4.82,102,Unknow,Unknow
8853,Chouriki Robo Galatt,"Action, Adventure, Comedy, Mecha, Sci-Fi",TV,25,6.62,168,Unknow,Unknow
24927,Chuuchuu Banban,"Adventure, Kids",Movie,1,6.5,61,Unknow,Unknow
31690,Chuugakusei,Comedy,OVA,2,5,52,Unknow,Unknow
9998,Chuuhai Lemon: Love 30s - Ame ni Nurete mo,"Comedy, Drama, Police, Romance",OVA,1,6.05,116,Unknow,Unknow
34409,Chuuko Video-ya no Onna Tenin X,"Comedy, Shounen",ONA,1,5.75,75,Unknow,Unknow
28829,Cinterrier-jou no Hanamuko,"Comedy, Fantasy, Kids",Movie,1,3.62,117,Unknow,Unknow
32762,Circles,Music,Music,1,4.79,34,Unknow,Unknow
10967,Circuit no Ookami II: Modena no Ken,"Cars, Seinen",OVA,1,5.48,165,Unknow,Unknow
30818,City Hunter: Ryou no Propose,"Action, Comedy, Mystery, Police",OVA,1,6.8,1070,Unknow,Unknow
25969,Clock,Dementia,Special,1,4.04,84,Unknow,Unknow
19695,Clover 4/3,"Drama, School",ONA,24,7.43,163,Unknow,Unknow
32944,CoCO &amp; NiCO,"Comedy, Kids",TV,39,4.53,318,Unknow,Unknow
13501,Cofun Gal no Coffy,"Comedy, Historical, Parody",ONA,10,4.45,75,Unknow,Unknow
13503,Cofun Gal no Coffy (TV),"Comedy, Parody",TV,12,6.9,77,Unknow,Unknow
13505,Cofun Gal no Coffy Campus Life,Comedy,TV,11,5.78,78,Unknow,Unknow
13511,Cofun Gal no Coffy: Cofunderella,Comedy,Movie,1,5,64,Unknow,Unknow
13509,Cofun Gal no Coffy: Juuninin to Ikareru Kofun-tachi,Comedy,Movie,1,4.29,66,Unknow,Unknow
13507,Cofun Gal no Coffy: Okehazama no Tatakai,"Comedy, Historical, Parody",Movie,1,5.13,66,Unknow,Unknow
30923,Colorful Ninja Iromaki,Fantasy,Movie,1,6,442,Unknow,Unknow
32628,Columbus no Daibouken,Historical,OVA,1,6.5,35,Unknow,Unknow
16794,Computer Haekjeonham Pokpa Daejakjeon,"Action, Sci-Fi, Shounen",Movie,1,4.22,119,Unknow,Unknow
30247,Congming de Yixiu Zhi Fan Dou Gongzhu,"Comedy, Historical, Kids",Movie,1,5.63,81,Unknow,Unknow
25985,Contact,"Comedy, Kids, Sci-Fi",Special,1,5,102,Unknow,Unknow
25977,Contact 2,"Comedy, Kids, Sci-Fi",Special,1,5.58,101,Unknow,Unknow
29749,Convenience Store Senki Purin-tai,Comedy,ONA,8,4.48,59,Unknow,Unknow
24901,Cook no Polka,"Kids, Music",Music,1,3.43,102,Unknow,Unknow
30050,Cooking Papa Christmas Special,"Comedy, Slice of Life",Special,1,6,66,Unknow,Unknow
32630,Coral no Tanken,"Adventure, Kids, Music",TV,50,6.14,54,Unknow,Unknow
5990,Cosmic Fantasy: Ginga Me Hyou no Wana,"Action, Adventure, Comedy, Ecchi, Fantasy, Romance, Sci-Fi, Space",OVA,1,5.98,226,Unknow,Unknow
29711,Countdown,Dementia,Movie,1,4.25,62,Unknow,Unknow
26235,Crayon no Hoshi,"Drama, Kids",OVA,1,5,47,Unknow,Unknow
33661,Crayon Shin-chan Gaiden: Alien vs. Shinnosuke,"Comedy, Ecchi, Kids, Sci-Fi, Space",ONA,13,6.83,429,Unknow,Unknow
31978,Crayon Shin-chan Movie 24: Bakusui! Yumemi World Dai Totsugeki,"Comedy, Kids, Shounen",Movie,1,7.3,320,Unknow,Unknow
30955,Crazy Monkey,Ecchi,Movie,1,4.81,92,Unknow,Unknow
33534,Curly,Comedy,ONA,1,4.7,54,Unknow,Unknow
33685,Cyborg 009: Call of Justice 1,"Action, Adventure, Mecha, Sci-Fi, Shounen",Movie,1,4.5,721,Unknow,Unknow
33686,Cyborg 009: Call of Justice 2,"Action, Adventure, Mecha, Sci-Fi, Shounen",Movie,1,5.67,377,Unknow,Unknow
33687,Cyborg 009: Call of Justice 3,"Action, Adventure, Mecha, Sci-Fi, Shounen",Movie,1,4.33,377,Unknow,Unknow
7956,Cybot Robocchi,"Comedy, Sci-Fi",TV,39,6.19,162,Unknow,Unknow
6760,Cynical Hysterie Hour: Henshin!,Comedy,Movie,1,5.23,105,Unknow,Unknow
6759,Cynical Hysterie Hour: Trip Coaster,"Comedy, Slice of Life",Movie,1,5.96,110,Unknow,Unknow
6762,Cynical Hysterie Hour: Utakata no Uta,Comedy,Movie,1,6.15,126,Unknow,Unknow
6761,Cynical Hysterie Hour: Yoru wa Tanoshii,Comedy,Movie,1,5.59,102,Unknow,Unknow
19905,"Dai-chan, Daisuki.","Drama, School, Slice of Life",Movie,1,6.13,91,Unknow,Unknow
25081,Daisougen no Chiisana Tenshi Bush Baby Specials,"Adventure, Drama",Special,2,5.27,84,Unknow,Unknow
22329,Daisougen to Hakuba,"Adventure, Historical",OVA,1,6.83,79,Unknow,Unknow
29469,Daisuki! Nendomama,"Fantasy, Kids, Slice of Life",TV,9,5.75,50,Unknow,Unknow
18007,Dalam-iwa Goseumdochi,"Historical, Military",TV,Unknown,6.47,122,Unknow,Unknow
16554,Dallyeola Majing-ga-X,"Mecha, Sci-Fi",Movie,1,4.13,94,Unknow,Unknow
10887,Dame Oyaji,Comedy,TV,26,6.07,109,Unknow,Unknow
8258,Damen&#039;s Walker,"Comedy, Romance",ONA,12,5.88,141,Unknow,Unknow
17703,Danchi Tomoo,"Comedy, Seinen",TV,78,6.25,557,Unknow,Unknow
31436,Danchi Tomoo: Natsuyasumi no Shukudai wa Owatta no ka yo? Tomoo,"Comedy, Seinen",Special,1,4.6,56,Unknow,Unknow
14631,Dangerous Jiisan Ja,"Comedy, Kids",OVA,2,6.27,126,Unknow,Unknow
23799,Dango San Kyoudai Attoiuma Gekijou,"Kids, Music",TV,50,7.3,74,Unknow,Unknow
